"t","sig.0001","sig.0002","sig.0003","sig.0004","sig.0005","sig.0006","sig.0007","sig.0008","sig.0009","sig.0010","sig.0011","sig.0012","sig.0013","sig.0014","sig.0015","sig.0016","sig.0017","sig.0018","sig.0019","sig.0020","sig.0021","sig.0022","sig.0023","sig.0024","sig.0025","sig.0026","sig.0027","sig.0028","sig.0029","sig.0030","sig.0031","sig.0032","sig.0033","sig.0034","sig.0035","sig.0036","sig.0037","sig.0038","sig.0039","sig.0040","sig.0041","sig.0042","sig.0043","sig.0044","sig.0045","sig.0046","sig.0047","sig.0048","sig.0049","sig.0050"
2006-01-11,-0.460104078007625,-0.126351263453482,-0.330535792326346,0.212801506960127,0.248429487813959,0.267551288781214,0.781671790397907,-0.693715892740211,-0.0903610454705896,-0.833067349037406,0.681104971525243,1.31263360297291,-0.304034440937625,-1.05109998144912,-1.08736065763968,-0.0923368267476136,-0.147143941291725,-0.714470217907704,-0.139416183568266,-0.0944084896677691,0.619607203767482,-0.567536929045245,-0.595689867306809,0.669168378699664,-0.394284548276006,0.134757472842785,0.119885072632741,0.188619079132062,-0.41003534064477,-0.814627699846466,-0.160344570577644,-1.35475025937895,-0.151880828912175,0.432992748907815,0.516936754228398,0.576240229352929,-0.826394939413837,-0.208199998617253,0.979183114241128,0.612080457069427,0.822392411940082,0.299569596697128,0.518434836388128,-0.772636860164086,0.95938391977826,0.628832982850357,0.0957427944672452,0.463329086719577,-0.340685872429011,-0.573693982504908
2006-01-12,-0.613361359297719,0.0716316430545111,0.245989367458302,0.291927259631038,0.579690181971053,-1.05935385678517,-0.225556600908907,-0.487521459152479,-0.0187228401838918,-0.579163335907198,-0.301589809458868,1.2967118666296,0.639229866100241,0.306318956921157,-1.82202601350736,0.5639609554685,-0.684862595795211,2.24471920218854,0.518985002326573,1.18940541077961,1.43096320005978,-0.904362298062929,-0.555431258144119,0.368737373971668,0.783104257156942,-1.62766862914471,0.12382851981638,0.960734996441908,-0.683302898040966,-0.500071811850253,0.128584578855923,-0.267950549920329,-1.56702584464378,0.050407143564063,0.576330014030686,0.789869973776794,-0.313538959999739,1.82761764215193,-0.114484817895752,-0.502062991636105,0.777576410801455,-0.892983203944964,-0.134120617125574,-0.691516077789431,0.839360004367242,0.426693261276033,-0.672114993228567,0.40829702916679,-0.0591918423148252,0.523275615617343
2006-01-13,0.372203606018645,1.36611240867307,-0.289905039717451,-1.98193414050339,0.0394772175065243,1.49752030949209,-0.645266646911637,-0.12000175658961,-0.392924500552857,-1.4333181337711,0.279928656469696,0.825955218701131,0.133717231120174,-0.840367436414391,-1.26037757471193,-0.83470354979832,-1.3054204736648,-0.864343287513301,-0.556928304270571,0.601930064846644,-0.377761264695615,-0.998862016133554,-2.85637997226392,1.32935831845587,0.325129408543858,0.32413489050352,0.607677752118096,-0.312661940047121,0.641401799757261,-0.101547804028236,-0.73395542862828,-0.595051959944118,-0.812771531724341,-0.0807221967545537,0.388255731009956,-0.882023317598521,-0.987296574520674,-0.523723054733097,-0.539562977663894,-1.11256351004493,0.919280611101971,0.888486897109047,1.11289416003793,-0.182050695836026,0.835388675219028,1.1903705333142,-0.62595320595586,0.0372662948435974,0.503787903627441,-0.155608145492894
2006-01-14,0.377025584162091,1.29287249208913,-0.360647649569079,0.154482072279388,2.0496344077217,0.774104411561647,-1.70804793714639,0.230570401541661,0.572528394131169,-0.59313903623376,-0.864267103111076,0.459208954506319,1.47994029681103,0.8323277435415,0.528374539269112,-0.0180774122241138,-0.567229418847159,1.2048113870509,-0.701126426469119,0.688549390169114,0.622003978596881,1.11061709793953,0.223464115502593,-0.551784005253006,-0.241666518116918,-0.784325995981627,2.06929095110286,0.0980729237259035,0.53116531015525,-2.34002436072634,0.958694105683469,-0.391681224819087,-0.201206953911012,0.0332461102182052,0.0951220697982785,-1.25573405431222,0.886747492131191,0.109065320400196,-2.73882761899498,-0.871409425219928,-1.35210759778467,0.396941899449552,-1.23027275751308,0.577276784981138,0.383621126988618,-0.464606493035487,-1.14436776522368,1.10991640744767,0.906270749581326,0.991899443840189
2006-01-15,-1.17185620299164,1.40529915486006,-1.06713908836409,-0.1207815831588,-0.171576748628748,-1.7720294650008,1.89877490358583,0.567319212860086,-1.00601508754837,-0.979746659519789,1.1657983326354,-0.14060237979207,1.52607868676193,0.95156294680961,0.790592835058011,-1.12383929116675,-0.791721364048258,0.612088708084992,0.177052546871539,-0.325157079597769,-0.992717085269486,-1.19695620289012,-0.411020003399981,0.504287200657941,0.952196224257049,-0.995106155668422,0.0810941407525166,0.133985931348837,-0.560998754075725,0.327053773269272,-0.632369112683084,1.44898991891411,0.594887614451502,-0.084529702947376,0.971062943797355,1.72624083757359,0.427941297821139,1.55162632356507,-0.191694985967072,-1.01431769570141,0.543843894231235,0.0269992536806815,0.652495094315092,0.396399388058511,0.84626723315207,-0.292702057587524,0.622199577720338,1.74160293576448,0.961607102539334,1.21344169140501
2006-01-16,0.732217286402696,0.363340660003994,-1.16562604355793,-0.844694874662077,1.23482880233463,0.00103667998274598,0.148759724655622,-0.242029047033584,0.261455228799751,-0.988929572160045,0.700396076222984,0.251492969913186,0.909216360426506,0.742098805468204,0.368851606853723,-0.138843023576812,0.712748215167654,-0.44000711957637,-1.15329319859365,-0.0529989695383098,0.899095654139821,-1.07798413312838,-1.15442180412011,-0.875515566232262,-0.313251140781263,-1.02185417571688,-0.138857680154241,0.311713325628581,-0.0121371958803533,-0.188615739590852,-0.440314323210826,-0.868140025440511,0.87963800129185,0.903346048345116,-0.626432322169794,-1.43887610864164,-0.506908153617322,-0.230148628982436,1.30635629190845,-0.542666314566762,2.63433817476367,-0.394089932977172,-0.0599130300342946,0.988168337930326,-0.571501508534417,-1.35504564602287,-0.548617993021679,-1.6782684527144,-0.689438851208389,0.0421541033106661
2006-01-17,-1.2992958955889,1.12271278209972,-1.68201673327634,-0.261849527547692,0.52781137148781,0.349103102524831,1.44277518050707,-0.197629256433097,-1.19797357559074,-1.28995581250553,-0.913977532436094,0.591296593687355,0.738294763139461,-0.867424576356895,1.22655687154784,-1.0000571326624,-0.497750800788508,0.581788082925206,-0.449133275088753,-0.976654260242181,-0.379300811585898,-1.32655912251793,-0.654622042101142,-0.117413305555585,-0.287339438485113,-0.614847194277917,-2.06452077770171,-0.306491957863125,-1.33199409893632,-0.0861021143637927,-1.20839363637965,0.303768129287556,-0.467610872603509,0.600983761613584,-0.59229124849869,-0.620257177806594,0.444085690864057,-0.577570688180913,0.108325887871977,-1.4496449798078,0.929707687090149,0.385739962072178,-0.470409373862765,-0.603644020606688,-0.346513656586742,-0.231222438100835,-0.0989130432569054,0.328229446358933,1.45876754183434,0.592364914361001
2006-01-18,-0.30348517822751,0.195105792600766,0.242484418130955,0.676955934835696,1.19568510749268,0.257550912033611,0.131725116228838,-0.107278887545293,1.17941737156979,-0.410481097316127,0.111474640220134,0.521582316593171,-2.33017241157616,-0.934560504351169,0.0592415134951527,-0.897580669868109,0.830275669765972,0.243608757671121,-0.641442232533697,-0.761881444821844,-0.496499418639136,0.829087755198776,2.32745928859381,1.74299402054567,-0.470692311989281,-0.123812677914081,-1.86021934225207,-0.518179603423243,-0.0728716357308483,1.491947806358,-0.0798375341401744,0.427479346145667,0.93628884353689,-0.376248068540346,-1.04917606355924,0.491639376543839,-0.372617213876181,0.306871795078665,1.17081482283988,-0.328195551562965,0.496835843949928,-0.247397827847115,-0.960936806898886,0.963584814333249,0.893304426845112,-0.415881065465138,-0.33384835925677,-0.866162230552376,0.372575102737671,0.399391814553781
2006-01-19,-0.161774641194737,-0.924711195202233,-1.11046148108151,-0.269003367261223,1.01030447017837,-0.494717030407623,0.992532015151983,0.467038923063273,1.11024949001867,-0.82822226291131,-0.076068448774327,-0.39901136777152,0.744249520131466,-2.36795858393992,0.562346966175138,-0.267726043983129,-0.162230778892422,1.67329972605232,0.83649686929915,0.743980057538366,-0.55804248832036,0.874093755154002,-0.173230154686449,2.12115231186264,-1.13932490513609,-1.79765227658588,-1.69620905602095,0.073425324455383,-0.605668678506428,0.489764646800311,0.668531128105714,0.822571245251524,0.710752803112219,-0.023194729720192,-0.231835603324808,1.54265115060815,-1.46297763663089,-0.637949154148247,-1.41358451634693,0.837497513188843,-0.84200478316954,-0.152020918400894,0.449792819662854,1.41775492849751,0.886746745778717,0.128484790233768,0.667741827325907,-0.81384055695486,0.707654776368731,0.0302173458011241
2006-01-20,-0.248434006466875,-0.608350870552937,-0.578815182332128,1.46019511060343,-0.304986606890884,-0.0904835995829333,0.876029280328463,-0.601105075938485,-0.390302270683468,0.423054944709265,-1.67031345213094,0.816091875175531,-0.482446907934646,-1.42606420882846,0.140935057069108,-0.954800754744373,-1.03637221450226,0.36353670793654,0.821488212752584,0.423384713437018,-0.332526826270662,0.654901885613069,0.207545297557083,0.592574421347215,-0.430600386113585,0.0268945221025286,0.479462535633554,1.4182743918644,-0.0375087008949551,-0.329706666533194,-0.703139001168558,0.112345374876391,0.797775966315993,1.05147437881859,-0.179458204457692,-1.69765616417511,-1.16206058121433,1.18124120657514,-0.238164669430258,-0.347526384230347,1.12575569835512,0.314837627616744,-0.601720973557211,-0.0793746409162668,0.0498148806669251,-0.919126928979777,-0.153799290649951,0.0179866208265697,-1.01601345500789,-0.884484487297203
2006-01-21,-0.140033715275432,0.507125364268865,0.166588014180267,1.50297496020111,0.547645116866453,1.19887941379129,0.553269635858663,-0.546836869598371,-1.02422366555274,0.218682774647365,-0.0258810905271677,-0.183840308566312,1.47486125922747,0.823294327338018,-1.17260981861696,-0.744414887060298,0.288108382710162,0.551979605242168,-0.459864388740858,-0.246375567298018,0.629731550545421,-0.981994800356472,-1.21275674443601,-1.0169358572645,-0.177307836156269,0.899752015216343,0.233018516505004,0.889681011651495,-2.08398801178047,-0.469974111529442,-0.0183686174051331,-0.489396100414461,-0.610671911660392,-1.29222126088148,0.244379284122565,2.42693552725395,0.600394751841441,0.920162674018793,-0.233728048846359,-0.0914332372966661,0.613315022923321,1.45650334432102,0.61443964406336,0.039669137589972,0.151576698520467,0.110513476511101,-0.768207937207036,0.328271071649681,0.222251656326527,1.25064379774162
2006-01-22,0.429048344256419,0.79132198781788,0.554244742449448,1.32746089806165,-0.627944220430996,-0.157124311769234,1.1060259933806,0.223819766317817,-0.624995749231298,-0.260423048584722,0.198606670888232,0.470291851192913,-1.29444575956513,-0.120251303728224,-1.25047249278209,-0.667115361137069,-0.799780278107373,0.589004586920351,0.0592134649705171,-0.665972313156534,0.651262139132766,-0.248421280183436,-1.69378973656896,-0.171547729626275,0.111217065593797,2.04791257433171,1.66508133151635,-0.684294649076955,1.33436778481147,-0.313371173657902,1.47802869157498,-1.01306981528223,0.524371651201255,-0.110071850049882,0.872577594553836,0.663365314107513,0.761144508216049,-1.05344371966115,-0.333518988671039,-0.0663556319850111,-1.74859757238913,-0.322984191431771,0.338465622055829,0.314768658320093,0.951677314136912,-1.26102986568312,-1.27430116791035,-0.962077008226399,1.48889777185399,-0.548912554754739
2006-01-23,-0.384548107736715,0.316047931271556,-0.836991280578521,0.480184083823342,0.281511628817523,1.58107437119458,0.0428387626451432,1.65789658685846,2.00597712737016,-1.43923865801148,-0.0908595654812671,-1.29605119669143,0.393859646588687,0.0802366129126732,-0.439377521976855,-0.890342346309829,-1.27119044889939,0.413211038048726,0.56567392198478,2.34967733620574,1.1096114338929,1.72013985551271,-0.736490994503511,0.171795576003218,-0.10326169206567,0.120275486778638,-0.146807992247626,-0.222238190554796,-0.638755842749478,-0.140938170075574,-1.06410007911274,0.27290809219493,-0.232508135193741,-0.410951923075663,-0.302188183110161,-0.422832864125948,-0.900693603283997,1.05110486043418,-0.224832707671753,-1.53126820825284,0.825171851202408,0.0779789081337644,0.209939365200186,-0.412475624906899,-0.290138185690099,0.653594973267111,-0.362871085847166,1.59719891517516,0.100646641538371,0.223496392398758
2006-01-24,-0.153376223210749,0.84057596467946,1.57677439709054,0.0447393694899225,-1.0077550789446,0.582918514456834,1.18651641362994,0.464319092693091,-0.888425442805951,1.29094880915706,0.37193068830884,-0.271943622325891,-0.278674979767551,1.49635886668458,-0.389553764888226,0.211618988423119,0.206698859761534,-0.797300297296636,0.508965497828662,2.47539116730731,0.122883173225018,-0.563798768032171,-1.38859158320657,-0.755513015972311,-0.650210489398941,-0.0180477918873141,0.263831386696958,-0.349570909989513,-0.16390773128705,-1.21866284049863,-0.253136253102592,0.848458314067646,0.496462348453143,0.837642409648942,0.551980063937716,-1.58093377493341,-0.185509886432705,0.193493249285373,0.161684935160152,-0.562431600717347,-0.932836320178083,1.96521917291321,-0.830043062374544,0.909959873935487,0.685635691776648,0.950357185075437,1.11295117394976,0.244627017745954,0.992196371216471,-0.754002758759479
2006-01-25,-0.568244873734357,-0.263084228627834,-0.6549177898757,1.48089141873316,-0.565644088971799,0.53730510061932,-0.64897575294257,-0.652954605898131,-0.596562732001943,0.611559507192869,-0.436717169511326,1.44164528279615,-1.05278858164178,0.691904009266452,-0.988791493373581,-1.2573885666189,-1.07872347070625,-0.72844911059536,-0.00561433117042829,0.446247775864288,1.44331871692247,-0.261619995502042,-1.11870878601727,-0.297828888860959,0.303932490142148,0.46742752846365,0.923679168817437,0.279284230970901,-0.0590883001224367,0.644175677071451,-0.149392932478867,0.519233433235536,0.29944468679981,-0.19927436755211,0.103789714249048,0.371951864723109,-0.387049402809636,-0.117977368552425,-0.00630610495229719,-0.595643727147325,0.22850147115845,-0.211555628985516,-0.693787789116424,-1.14715585619897,1.03690328735396,-0.28953389393303,-0.53824957115869,0.803581472542833,0.0559812999486478,-0.0986539964276351
2006-01-26,1.31159581854796,1.74595744059443,-0.561942685781866,1.19000916442487,0.135847285815419,0.800732375865682,0.0102902433631815,-0.699664275828098,-1.1157375350267,0.715666039496689,0.0580883542767876,0.249484797112995,-1.37099174874671,2.31151979871186,0.920870987314207,-0.105456331241569,0.0609106194697709,-0.94725824259866,-0.73342946462727,0.355806623133826,-0.0837102704140803,-0.921344249032367,0.633453196223571,-0.757901166353598,0.118606304607723,-0.291261152781258,2.39795750227117,0.164638130163243,0.0415639220582061,-0.629074420767066,0.134749327823131,0.751185071570016,-0.531254531381341,0.112093404636371,-0.00869251353215006,-0.0948702636013077,1.6044814527158,-1.11198410426566,-0.225177981196111,0.363571471209465,0.676912663043166,-1.34061683510397,-0.235901670496949,0.206845273216346,-0.790213875665853,0.643028884296934,-0.367213737561096,0.855078655323075,0.00171073444763731,-0.0697055811732067
2006-01-27,0.964620829534872,-0.746179449548522,-1.95336696433777,-0.623363534869706,1.04286348763751,0.120369923462041,1.31603307582127,-0.38901438046926,1.55245624612396,1.05021793912636,-0.0144725882369574,0.884007165583675,0.658950182327505,0.351598913229859,0.413985283460366,0.535662908901576,-0.160140817780807,1.99791039486809,-0.232367175544598,0.764301571884891,-0.781459955307023,-0.0582558140580331,0.650222226073019,0.079697136177918,-1.24563396518052,-1.21944812442077,-0.887919636774635,-0.43336995460417,0.968126242083425,0.524405478364093,0.136796570689934,0.0297600432441304,-0.472537139767678,-1.16514300844148,-0.934745083734366,-0.694752181512518,-0.983789299103293,-1.17746262035973,-0.697489086066998,1.02771251444786,-0.356669104153274,-0.976465750669925,1.02941131907549,0.81116081234358,-1.21911431708656,-0.444584259440111,0.150494521485363,0.314112496584495,-1.02556134494221,-1.03364864973786
2006-01-28,-0.194031277848465,-1.4957518090779,0.668688304363113,0.693347357893775,-0.130134090704529,-1.7101367471422,0.122421252024388,-0.879343804490079,-0.147951483004883,-0.386481873922651,-0.800441662653364,0.587026449230347,0.2475632862069,-0.0943095037393576,-0.573494821857033,0.456563538385282,0.538943466817854,-0.353632242778704,-0.725455689910758,-0.810508245993438,-0.689930220299835,1.9516464365249,0.041258978568134,1.12137171327894,0.127138979686656,-1.62457901397001,0.884218374358553,0.731261514459737,-0.741006151870415,-0.651858173716589,0.212371060741498,0.528395697656113,0.0416191516627402,0.628861038680497,-0.709127231772511,0.806618407720269,0.144077025770974,-1.43231105356981,0.333023231444974,0.110873958799489,-0.206176333293699,-0.471965570574267,0.666660255509023,0.566967595768242,-1.60907211172981,0.579465906563135,0.117818986716524,-0.278231641694861,-0.172408642987072,0.667489788603965
2006-01-29,-1.37880057598356,-0.460005606774638,-0.32482408384916,0.523528124760889,-1.11210130315646,0.494356345167076,0.885847757128233,-0.698396689056716,0.807788778532965,-0.0286192378297183,0.551788989930468,0.469174931854702,0.00250684955986848,0.359624825352717,-0.00729397523490939,1.07454759959976,0.412401795851818,-1.3302693110233,-0.158808862124497,-0.517131511054026,-1.79837762530204,0.528204192172068,1.2815602864109,0.898925260169952,0.475395363979578,-0.645066612357999,-0.85986769830922,-0.260095178826101,0.296518138681846,2.23501030395034,-1.64615082154084,0.920695451306443,0.435733526202741,0.0233530975783464,0.80766203293847,-0.865256285219615,0.175681395060096,-0.270075136153452,0.0693225569123764,2.37290272252886,-0.251360395345299,-0.775368100748134,1.1931068099033,0.539750631126604,-0.849263567664717,-0.547278175651415,0.843470654014999,0.874410624014846,-0.120045623926605,1.28582865173023
2006-01-30,-0.197451763888081,-0.603999483020951,0.199546977306535,0.632974688746411,0.0858433361295691,1.31600233357856,1.15463908279328,-0.405086370634945,-0.0341763792443576,0.839626945470731,1.05625898741688,-0.989484425726847,0.0452822402697823,-0.199433388910476,0.721476533510579,0.51355624482957,0.139617926142922,0.302348366116781,0.140858440562905,-0.379195070152517,-1.37142909871307,1.59470935973041,-0.290616248400523,-0.760214567820274,0.773374204832359,-1.90342572616837,-2.29082305609248,1.04652398677404,-0.146529123417088,-0.0853793619635754,-1.07383223896398,1.45403869540919,0.824752698377061,-0.474534715301779,0.15798435524449,0.486395293799083,0.714719332848941,0.182205640545956,-0.505139374256564,1.34244932137518,0.504275950220193,-0.0411246573482378,-1.09468039715054,0.0036676967790456,-2.7330259104797,-0.958918541197812,-0.353742690409766,-2.11536581022043,-1.32846494116854,0.806597994324881
